"		108",서울,2016-08-17,11.5,85.2,17.75
"		108",서울,2016-08-18,3,22.2,11.68
"		108",서울,2016-08-19,1,7.4,9.18
"		108",서울,2016-08-20,4.6,34.3,13.72
"		108",서울,2016-08-21,8.3,61.9,17.95
"		108",서울,2016-08-22,11.7,87.3,18.91
"		108",서울,2016-08-23,4.8,36.1,10.1
"		108",서울,2016-08-24,6.9,51.9,13.97
"		108",서울,2016-08-25,3.2,24.1,11.54
"		108",서울,2016-08-26,7.6,57.6,17.17
"		108",서울,2016-08-27,12.4,93.9,20.97
"		108",서울,2016-08-28,3.6,27.5,10.21
"		108",서울,2016-08-29,7.1,54.2,16.17
"		108",서울,2016-08-30,6.3,48.1,12.02
"		108",서울,2016-08-31,0,0,3.02
"		108",서울,2016-09-01,8.8,67.7,13.76
"		108",서울,2016-09-02,9.1,70,16.79
"		108",서울,2016-09-03,3.1,24,8.93
"		108",서울,2016-09-04,2.7,20.9,10.25
"		108",서울,2016-09-05,8.4,65.6,14.15
"		108",서울,2016-09-06,8.3,64.8,13.98
"		108",서울,2016-09-07,2.5,19.5,9.88
"		108",서울,2016-09-08,3.8,29.9,8.27
"		108",서울,2016-09-09,9.3,73.2,15.29
"		108",서울,2016-09-10,7.1,56.3,12.96
"		108",서울,2016-09-11,3.8,30.2,9.83
"		108",서울,2016-09-12,6.2,49.2,9.18
"		108",서울,2016-09-13,8,64,15.74
"		108",서울,2016-09-14,7.2,57.6,11.88
"		108",서울,2016-09-15,5.8,46.8,13.62
"		108",서울,2016-09-16,3.8,30.6,11.91
"		108",서울,2016-09-17,7.1,57.3,13.53
"		108",서울,2016-09-18,9.3,75.6,15.29
"		108",서울,2016-09-19,10.1,82.1,16.12
"		108",서울,2016-09-20,11.6,95.1,19.23
"		108",서울,2016-09-21,10.8,88.5,15.52
"		108",서울,2016-09-22,9,73.8,15.24
"		108",서울,2016-09-23,9.1,75.2,14.3
"		108",서울,2016-09-24,9.3,76.9,14.56
"		108",서울,2016-09-25,5.2,43,12.66
"		108",서울,2016-09-26,6.5,54.2,11.48
"		108",서울,2016-09-27,0,0,2.77
"		108",서울,2016-09-28,0,0,3.59
"		108",서울,2016-09-29,5.3,44.5,12.55
"		108",서울,2016-09-30,0.4,3.4,7.66
"		108",서울,2016-10-01,4.3,36.4,10.06
"		108",서울,2016-10-02,0,0,2.6
"		108",서울,2016-10-03,8.5,72.6,14.52
"		108",서울,2016-10-04,10.9,93.2,16.86
"		108",서울,2016-10-05,6.1,52.6,11.59
"		108",서울,2016-10-06,10.7,92.2,15.52
"		108",서울,2016-10-07,4.7,40.5,9.25
"		108",서울,2016-10-08,7.2,62.6,12.09
"		108",서울,2016-10-09,10.7,93,16.46
"		108",서울,2016-10-10,10.3,90.4,15.29
"		108",서울,2016-10-11,8,70.2,11.48
"		108",서울,2016-10-12,10.5,92.1,13.98
"		108",서울,2016-10-13,9.3,82.3,13.22
"		108",서울,2016-10-14,8.5,75.2,11.82
"		108",서울,2016-10-15,8.3,73.5,12.6
"		108",서울,2016-10-16,0,0,3.06
"		108",서울,2016-10-17,7.2,64.3,9.51
"		108",서울,2016-10-18,8,72.1,12.24
"		108",서울,2016-10-19,8.7,78.4,11.84
"		108",서울,2016-10-20,9.3,83.8,12.55
"		108",서울,2016-10-21,3.2,29.1,8.17
"		108",서울,2016-10-22,5.4,49.1,8.59
"		108",서울,2016-10-23,0.1,0.9,2.33
"		108",서울,2016-10-24,9.4,86.2,13.55
"		108",서울,2016-10-25,3.2,29.4,4.25
"		108",서울,2016-10-26,2.2,20.4,5.48
"		108",서울,2016-10-27,5.9,54.6,9.88
"		108",서울,2016-10-28,4.3,39.8,7.11
"		108",서울,2016-10-29,1.1,10.3,6.54
"		108",서울,2016-10-30,9.7,90.7,13.56
"		108",서울,2016-10-31,0,0,2.14
"		108",서울,2017-05-01,11.9,86.2,24.3
"		108",서울,2017-05-02,8.7,63,20.21
"		108",서울,2017-05-03,12.6,91.3,24.05
"		108",서울,2017-05-04,8,57.6,17.89
"		108",서울,2017-05-05,11.6,83.5,23.38
"		108",서울,2017-05-06,12.4,89.2,25.23
"		108",서울,2017-05-07,12.6,90.6,25.9
